   3855.2250734323820        2.71743797E-02   6.94963476E-03
   3856.6151151834479        3.66083719E-02   7.11428560E-03
   3858.0053961827120        2.05714274E-02   6.34312537E-03
   3859.3959162910801        3.80110852E-02   6.78793853E-03
   3860.7866753694566        1.98510792E-02   6.23921957E-03
   3862.1776732787462        4.00952511E-02   7.11781299E-03
   3863.5689098798534        1.58712920E-02   6.61407039E-03
   3864.9603850336844        2.04186942E-02   6.73417933E-03
   3866.3520986011422        2.33455058E-02   6.70889672E-03
   3867.7440504431333        2.56848559E-02   6.72578672E-03
   3869.1362404205620        3.07923835E-02   6.70918263E-03
   3870.5286683943327        2.17074528E-02   6.25185668E-03
   3871.9213342253511        2.69763041E-02   6.23811921E-03
   3873.3142377745221        3.47970165E-02   6.64489204E-03
   3874.7073789027495        1.86640304E-02   6.39023865E-03
   3876.1007574709392        3.84358428E-02   6.97565405E-03
   3877.4943733399955        3.43745165E-02   6.74270093E-03
   3878.8882263708238        2.26856470E-02   6.26770267E-03
   3880.2823164243282        3.62059362E-02   6.49593677E-03
   3881.6766433614148        3.62433083E-02   6.48558838E-03
   3883.0712070429877        4.30729054E-02   6.63333479E-03
   3884.4660073299515        3.79726440E-02   6.46812795E-03
   3885.8610440832117        3.60801741E-02   6.47113239E-03
   3887.2563171636730        2.07113791E-02   5.89082390E-03
   3888.6518264322399        2.55237985E-02   5.97669091E-03
   3890.0475717498175        2.90758908E-02   6.24095835E-03
   3891.4435529773109        2.21822616E-02   6.09808415E-03
   3892.8397699756247        3.55752371E-02   6.65132003E-03
   3894.2362226056644        3.18755731E-02   6.54786965E-03
   3895.6329107283341        2.11918596E-02   6.22954080E-03
   3897.0298342045389        2.41315626E-02   6.34521665E-03
   3898.4269928951835        2.85282712E-02   6.51214039E-03
   3899.8243866611733        2.94247940E-02   6.50732312E-03
   3901.2220153634134        2.55710594E-02   6.23580348E-03
   3902.6198788628076        3.83667126E-02   6.51889388E-03
   3904.0179770202612        2.45098565E-02   5.97843155E-03
   3905.4163096966795        3.51129472E-02   6.20493386E-03
   3906.8148767529674        2.98014507E-02   6.15705410E-03
   3908.2136780500291        3.28344852E-02   6.34378148E-03
   3909.6127134487701        3.05468068E-02   6.38233637E-03
   3911.0119828100947        2.57076547E-02   6.33532088E-03
   3912.4114859949086        9.60743520E-03   5.86062344E-03
   3913.8112228641162        3.85260582E-02   6.54275203E-03
   3915.2111932786224        2.24333089E-02   6.13849889E-03
   3916.6113970993320        2.70202328E-02   6.17083674E-03
   3918.0118341871498        2.66182907E-02   6.02031546E-03
   3919.4125044029811        3.29400413E-02   6.08839095E-03
   3920.8134076077304        2.85262335E-02   5.77454688E-03
   3922.2145436623027        2.20093112E-02   5.58581296E-03
   3923.6159124276028        1.81314293E-02   5.47806593E-03
   3925.0175137645360        2.38785632E-02   5.55096846E-03
   3926.4193475340062        2.32836846E-02   5.47937956E-03
   3927.8214135969197        2.82963049E-02   5.23452973E-03
   3929.2237118141802        2.74775941E-02   5.06530609E-03
   3930.6262420466928        3.52424011E-02   4.87706065E-03
   3932.0290041553631        2.60186885E-02   4.48138779E-03
   3933.4319980010951        2.41365954E-02   4.30859858E-03
   3934.8352234447939        3.22958156E-02   4.44133999E-03
   3936.2386803473646        2.70433407E-02   4.47419658E-03
   3937.6423685697118        1.88100059E-02   4.45951428E-03
   3939.0462879727406        2.89661381E-02   5.09360107E-03
   3940.4504384173565        3.48693877E-02   5.42006642E-03
   3941.8548197644627        2.19893940E-02   5.11605805E-03
   3943.2594318749661        3.96961868E-02   5.62530383E-03
   3944.6642746097700        2.89118849E-02   5.39519591E-03
   3946.0693478297799        3.77699919E-02   5.73717104E-03
   3947.4746513959003        2.89509166E-02   5.60520962E-03
   3948.8801851690368        1.87662393E-02   5.54242125E-03
   3950.2859490100941        3.36294696E-02   5.88487228E-03
   3951.6919427799771        2.96932161E-02   5.74872037E-03
   3953.0981663395901        3.88289765E-02   6.00604527E-03
   3954.5046195498380        3.39696109E-02   5.87408803E-03
   3955.9113022716260        2.91522071E-02   5.71867730E-03
   3957.3182143658596        2.54184697E-02   5.60644548E-03
   3958.7253556934429        1.99068207E-02   5.50993113E-03
   3960.1327261152810        2.82984618E-02   5.50402235E-03
   3961.5403254922780        3.99990082E-02   5.65136131E-03
   3962.9481536853405        2.30689403E-02   5.05121564E-03
   3964.3562105553715        2.55415328E-02   4.73068422E-03
   3965.7644959632771        2.42548771E-02   4.59046708E-03
   3967.1730097699624        3.08388937E-02   4.58487822E-03
   3968.5817518363310        2.79425550E-02   4.30090399E-03
   3969.9907220232890        2.45391019E-02   4.19262378E-03
   3971.3999201917404        2.34583914E-02   4.33791149E-03
   3972.8093462025909        3.06102987E-02   4.81566554E-03
   3974.2189999167445        2.56578512E-02   4.91615105E-03
   3975.6288811951072        2.68663205E-02   5.15898271E-03
   3977.0389898985827        2.75525935E-02   5.48199797E-03
   3978.4493258880761        2.94323154E-02   5.60513930E-03
   3979.8598890244930        1.97761673E-02   5.50489314E-03
   3981.2706791687374        2.25280114E-02   5.62432734E-03
   3982.6816961817149        3.10366265E-02   5.74197527E-03
   3984.0929399243305        2.37403959E-02   5.53125283E-03
   3985.5044102574884        3.15372497E-02   5.65464515E-03
   3986.9161070420937        3.30334231E-02   5.83661394E-03
   3988.3280301390514        2.44221445E-02   5.60243288E-03
   3989.7401794092661        3.06123514E-02   5.78323705E-03
   3991.1525547136434        2.36837100E-02   5.72275976E-03
   3992.5651559130874        1.92612316E-02   5.60800359E-03
   3993.9779828685032        1.73245762E-02   5.56265935E-03
   3995.3910354407958        2.19554435E-02   5.59220556E-03
   3996.8043134908698        1.91625636E-02   5.44332573E-03
   3998.2178168796308        1.98936500E-02   5.52480156E-03
   3999.6315454679830        1.95515379E-02   5.52458363E-03
   4001.0454991168313        2.58168019E-02   5.77212777E-03
   4002.4596776870808        3.02413125E-02   5.90101769E-03
   4003.8740810396362        3.22106108E-02   5.78325847E-03
   4005.2887090354029        3.01629864E-02   5.66846924E-03
   4006.7035615352847        2.85535939E-02   5.62293921E-03
   4008.1186384001880        2.81363241E-02   5.71574923E-03
   4009.5339394910161        3.35303284E-02   5.85180568E-03
   4010.9494646686753        2.95410156E-02   5.77859534E-03
   4012.3652137940694        1.75263789E-02   5.62709663E-03
   4013.7811867281034        2.27677952E-02   5.72660845E-03
   4015.1973833316833        2.20618248E-02   5.69526618E-03
   4016.6138034657124        2.81300507E-02   5.78314532E-03
   4018.0304469910966        2.74543539E-02   5.80298295E-03
   4019.4473137687401        2.41388511E-02   5.76944975E-03
   4020.8644036595488        3.42142247E-02   5.94765134E-03
   4022.2817165244269        3.92780788E-02   5.98523254E-03
   4023.6992522242790        2.33797766E-02   5.64360339E-03
   4025.1170106200098        2.97360253E-02   5.76762715E-03
   4026.5349915725255        4.27690111E-02   6.07921416E-03
   4027.9531949427301        2.82687470E-02   5.79815125E-03
   4029.3716205915284        2.97467951E-02   5.73552446E-03
   4030.7902683798256        2.35117208E-02   5.47614647E-03
   4032.2091381685259        2.09521297E-02   5.23856515E-03
   4033.6282298185356        2.77564432E-02   5.43016987E-03
   4035.0475431907576        3.08669247E-02   5.57364104E-03
   4036.4670781460986        2.31425688E-02   5.51744876E-03
   4037.8868345454625        3.64189595E-02   5.90911135E-03
   4039.3068122497548        2.53004264E-02   5.70494868E-03
   4040.7270111198791        1.76391266E-02   5.50925871E-03
   4042.1474310167418        2.89978851E-02   5.69322612E-03
   4043.5680718012472        2.80855838E-02   5.53444587E-03
   4044.9889333342999        2.02354193E-02   5.13498532E-03
   4046.4100154768053        2.40013991E-02   5.15035214E-03
   4047.8313180896675        3.44015807E-02   5.51995495E-03
